Entity,Code,Date,Total confirmed cases (cases),Daily new confirmed cases (cases)
Andorra,AND,"Mar 23, 2020",113,25
Andorra,AND,"Mar 24, 2020",133,20
Andorra,AND,"Mar 25, 2020",164,31
Andorra,AND,"Mar 26, 2020",188,24
Andorra,AND,"Mar 27, 2020",224,36
Andorra,AND,"Mar 28, 2020",267,43
Andorra,AND,"Mar 29, 2020",308,41
Andorra,AND,"Mar 30, 2020",334,26
Andorra,AND,"Mar 31, 2020",370,36
Andorra,AND,"Apr 1, 2020",376,6
Andorra,AND,"Apr 2, 2020",390,14
Andorra,AND,"Apr 3, 2020",428,38
Andorra,AND,"Apr 4, 2020",439,11
Andorra,AND,"Apr 5, 2020",466,27
Andorra,AND,"Apr 6, 2020",501,35
Andorra,AND,"Apr 7, 2020",526,25
Andorra,AND,"Apr 8, 2020",545,19
Andorra,AND,"Apr 9, 2020",564,19
Andorra,AND,"Apr 10, 2020",583,19
Andorra,AND,"Apr 11, 2020",601,18
Andorra,AND,"Apr 12, 2020",622,21
Andorra,AND,"Apr 13, 2020",638,16
Andorra,AND,"Apr 14, 2020",646,8
Andorra,AND,"Apr 15, 2020",659,13
Andorra,AND,"Apr 16, 2020",673,14
Andorra,AND,"Apr 17, 2020",682,9
Andorra,AND,"Apr 18, 2020",696,14
Andorra,AND,"Apr 19, 2020",704,8
Andorra,AND,"Apr 20, 2020",713,9
Andorra,AND,"Apr 21, 2020",717,4
Andorra,AND,"Apr 22, 2020",717,0
Andorra,AND,"Apr 23, 2020",723,6
Andorra,AND,"Apr 24, 2020",724,1
Andorra,AND,"Apr 25, 2020",731,7
Andorra,AND,"Apr 26, 2020",733,2
Andorra,AND,"Apr 27, 2020",740,7
Andorra,AND,"Apr 28, 2020",743,3
Andorra,AND,"Apr 29, 2020",743,0
Andorra,AND,"Apr 30, 2020",743,0
Andorra,AND,"May 1, 2020",745,2
Andorra,AND,"May 2, 2020",746,1
Andorra,AND,"May 3, 2020",747,1
Andorra,AND,"May 4, 2020",748,1
Andorra,AND,"May 5, 2020",750,2
Andorra,AND,"May 6, 2020",751,1
Andorra,AND,"May 7, 2020",751,0
Andorra,AND,"May 8, 2020",752,1
Andorra,AND,"May 9, 2020",752,0
Andorra,AND,"May 10, 2020",754,2
Andorra,AND,"May 11, 2020",755,1
Andorra,AND,"May 12, 2020",756,1
Andorra,AND,"May 13, 2020",758,2
Andorra,AND,"May 14, 2020",760,2
Andorra,AND,"May 15, 2020",761,1
Andorra,AND,"May 16, 2020",761,0
Andorra,AND,"May 17, 2020",761,0
Andorra,AND,"May 18, 2020",761,0
Andorra,AND,"May 19, 2020",761,0
Andorra,AND,"May 20, 2020",761,0
Andorra,AND,"May 21, 2020",762,1
Andorra,AND,"May 22, 2020",762,0
Andorra,AND,"May 23, 2020",762,0
Andorra,AND,"May 24, 2020",762,0
Andorra,AND,"May 25, 2020",763,1
Andorra,AND,"May 26, 2020",763,0
Andorra,AND,"May 27, 2020",763,0
Andorra,AND,"May 28, 2020",763,0
Andorra,AND,"May 29, 2020",763,0
Andorra,AND,"May 30, 2020",764,1
Andorra,AND,"May 31, 2020",764,0
Andorra,AND,"Jun 1, 2020",764,0
Andorra,AND,"Jun 2, 2020",765,1
Andorra,AND,"Jun 3, 2020",844,79
Andorra,AND,"Jun 4, 2020",851,7
Andorra,AND,"Jun 5, 2020",852,1
Andorra,AND,"Jun 6, 2020",852,0
Andorra,AND,"Jun 7, 2020",852,0
Andorra,AND,"Jun 8, 2020",852,0
Andorra,AND,"Jun 9, 2020",852,0
Andorra,AND,"Jun 10, 2020",852,0
Andorra,AND,"Jun 11, 2020",852,0
Andorra,AND,"Jun 12, 2020",852,0
Andorra,AND,"Jun 13, 2020",853,1
Andorra,AND,"Jun 14, 2020",853,0
Andorra,AND,"Jun 15, 2020",853,0
Angola,AGO,"Mar 22, 2020",2,2
Angola,AGO,"Mar 23, 2020",2,0
Angola,AGO,"Mar 24, 2020",2,0
Angola,AGO,"Mar 25, 2020",2,0
Angola,AGO,"Mar 26, 2020",2,0
Angola,AGO,"Mar 27, 2020",3,1
Angola,AGO,"Mar 28, 2020",4,1
Angola,AGO,"Mar 29, 2020",4,0
Angola,AGO,"Mar 30, 2020",7,3
Angola,AGO,"Mar 31, 2020",7,0
Angola,AGO,"Apr 1, 2020",7,0
Angola,AGO,"Apr 2, 2020",8,1
Angola,AGO,"Apr 3, 2020",8,0
Angola,AGO,"Apr 4, 2020",8,0
Angola,AGO,"Apr 5, 2020",10,2
Angola,AGO,"Apr 6, 2020",14,4
Angola,AGO,"Apr 7, 2020",16,2
Angola,AGO,"Apr 8, 2020",17,1
Angola,AGO,"Apr 9, 2020",19,2
Angola,AGO,"Apr 10, 2020",19,0
Angola,AGO,"Apr 11, 2020",19,0
Angola,AGO,"Apr 12, 2020",19,0
Angola,AGO,"Apr 13, 2020",19,0
Angola,AGO,"Apr 14, 2020",19,0
Angola,AGO,"Apr 15, 2020",19,0
Angola,AGO,"Apr 16, 2020",19,0
Angola,AGO,"Apr 17, 2020",19,0
Angola,AGO,"Apr 18, 2020",19,0
Angola,AGO,"Apr 19, 2020",24,5
Angola,AGO,"Apr 20, 2020",24,0
Angola,AGO,"Apr 21, 2020",24,0
Angola,AGO,"Apr 22, 2020",24,0
Angola,AGO,"Apr 23, 2020",24,0
Angola,AGO,"Apr 24, 2020",25,1
Angola,AGO,"Apr 25, 2020",25,0
Angola,AGO,"Apr 26, 2020",25,0
Angola,AGO,"Apr 27, 2020",26,1
Angola,AGO,"Apr 28, 2020",27,1
Angola,AGO,"Apr 29, 2020",27,0
Angola,AGO,"Apr 30, 2020",27,0
Angola,AGO,"May 1, 2020",27,0
Angola,AGO,"May 2, 2020",29,2
Angola,AGO,"May 3, 2020",35,6
Angola,AGO,"May 4, 2020",35,0
Angola,AGO,"May 5, 2020",35,0
Angola,AGO,"May 6, 2020",36,1
Angola,AGO,"May 7, 2020",36,0
Angola,AGO,"May 8, 2020",36,0
Angola,AGO,"May 9, 2020",43,7
Angola,AGO,"May 10, 2020",43,0
Angola,AGO,"May 11, 2020",45,2
Angola,AGO,"May 12, 2020",45,0
Angola,AGO,"May 13, 2020",45,0
Angola,AGO,"May 14, 2020",45,0
Angola,AGO,"May 15, 2020",48,3
Angola,AGO,"May 16, 2020",48,0
Angola,AGO,"May 17, 2020",48,0
Angola,AGO,"May 18, 2020",48,0
Angola,AGO,"May 19, 2020",48,0
Angola,AGO,"May 20, 2020",50,2
Angola,AGO,"May 21, 2020",52,2
Angola,AGO,"May 22, 2020",58,6
Angola,AGO,"May 23, 2020",60,2
Angola,AGO,"May 24, 2020",60,0
Angola,AGO,"May 25, 2020",69,9
Angola,AGO,"May 26, 2020",69,0
Angola,AGO,"May 27, 2020",71,2
Angola,AGO,"May 28, 2020",71,0
Angola,AGO,"May 29, 2020",73,2
Angola,AGO,"May 30, 2020",77,4
Angola,AGO,"May 31, 2020",84,7
Angola,AGO,"Jun 1, 2020",86,2
Angola,AGO,"Jun 2, 2020",86,0
Angola,AGO,"Jun 3, 2020",86,0
Angola,AGO,"Jun 4, 2020",86,0
Angola,AGO,"Jun 5, 2020",86,0
Angola,AGO,"Jun 6, 2020",86,0
Angola,AGO,"Jun 7, 2020",86,0
Angola,AGO,"Jun 8, 2020",91,5
Angola,AGO,"Jun 9, 2020",92,1
Angola,AGO,"Jun 10, 2020",96,4
Angola,AGO,"Jun 11, 2020",113,17
Angola,AGO,"Jun 12, 2020",118,5
Angola,AGO,"Jun 13, 2020",130,12
Angola,AGO,"Jun 14, 2020",138,8
Angola,AGO,"Jun 15, 2020",140,2
Anguilla,AIA,"Mar 27, 2020",2,2
Anguilla,AIA,"Mar 28, 2020",2,0
Anguilla,AIA,"Mar 29, 2020",2,0
Anguilla,AIA,"Mar 30, 2020",2,0
Anguilla,AIA,"Mar 31, 2020",2,0
Anguilla,AIA,"Apr 1, 2020",2,0
Anguilla,AIA,"Apr 2, 2020",2,0
Anguilla,AIA,"Apr 3, 2020",3,1
Anguilla,AIA,"Apr 4, 2020",3,0
Anguilla,AIA,"Apr 5, 2020",3,0
Anguilla,AIA,"Apr 6, 2020",3,0
Anguilla,AIA,"Apr 7, 2020",3,0
Anguilla,AIA,"Apr 8, 2020",3,0
Anguilla,AIA,"Apr 9, 2020",3,0
Anguilla,AIA,"Apr 10, 2020",3,0
Anguilla,AIA,"Apr 11, 2020",3,0
Anguilla,AIA,"Apr 12, 2020",3,0
Anguilla,AIA,"Apr 13, 2020",3,0
Anguilla,AIA,"Apr 14, 2020",3,0
Anguilla,AIA,"Apr 15, 2020",3,0
Anguilla,AIA,"Apr 16, 2020",3,0
Anguilla,AIA,"Apr 17, 2020",3,0
Anguilla,AIA,"Apr 18, 2020",3,0
Anguilla,AIA,"Apr 19, 2020",3,0
Anguilla,AIA,"Apr 20, 2020",3,0
Anguilla,AIA,"Apr 21, 2020",3,0
Anguilla,AIA,"Apr 22, 2020",3,0
Anguilla,AIA,"Apr 23, 2020",3,0
Anguilla,AIA,"Apr 24, 2020",3,0
Anguilla,AIA,"Apr 25, 2020",3,0
Anguilla,AIA,"Apr 26, 2020",3,0
Anguilla,AIA,"Apr 27, 2020",3,0
Anguilla,AIA,"Apr 28, 2020",3,0
Anguilla,AIA,"Apr 29, 2020",3,0
Anguilla,AIA,"Apr 30, 2020",3,0
Anguilla,AIA,"May 1, 2020",3,0
Anguilla,AIA,"May 2, 2020",3,0
Anguilla,AIA,"May 3, 2020",3,0
Anguilla,AIA,"May 4, 2020",3,0
Anguilla,AIA,"May 5, 2020",3,0
Anguilla,AIA,"May 6, 2020",3,0
Anguilla,AIA,"May 7, 2020",3,0
Anguilla,AIA,"May 8, 2020",3,0
Anguilla,AIA,"May 9, 2020",3,0
Anguilla,AIA,"May 10, 2020",3,0
Anguilla,AIA,"May 11, 2020",3,0
Anguilla,AIA,"May 12, 2020",3,0
Anguilla,AIA,"May 13, 2020",3,0
Anguilla,AIA,"May 14, 2020",3,0
Anguilla,AIA,"May 15, 2020",3,0
Anguilla,AIA,"May 16, 2020",3,0
Anguilla,AIA,"May 17, 2020",3,0
Anguilla,AIA,"May 18, 2020",3,0
Anguilla,AIA,"May 19, 2020",3,0
Anguilla,AIA,"May 20, 2020",3,0
Anguilla,AIA,"May 21, 2020",3,0
Anguilla,AIA,"May 22, 2020",3,0
Anguilla,AIA,"May 23, 2020",3,0
Anguilla,AIA,"May 24, 2020",3,0
Anguilla,AIA,"May 25, 2020",3,0
Anguilla,AIA,"May 26, 2020",3,0
Anguilla,AIA,"May 27, 2020",3,0
Anguilla,AIA,"May 28, 2020",3,0
Anguilla,AIA,"May 29, 2020",3,0
Anguilla,AIA,"May 30, 2020",3,0
Anguilla,AIA,"May 31, 2020",3,0
Anguilla,AIA,"Jun 1, 2020",3,0
Anguilla,AIA,"Jun 2, 2020",3,0
Anguilla,AIA,"Jun 3, 2020",3,0
Anguilla,AIA,"Jun 4, 2020",3,0
Anguilla,AIA,"Jun 5, 2020",3,0
Anguilla,AIA,"Jun 6, 2020",3,0
Anguilla,AIA,"Jun 7, 2020",3,0
Anguilla,AIA,"Jun 8, 2020",3,0
Anguilla,AIA,"Jun 9, 2020",3,0
Anguilla,AIA,"Jun 10, 2020",3,0
Anguilla,AIA,"Jun 11, 2020",3,0
Anguilla,AIA,"Jun 12, 2020",3,0
Anguilla,AIA,"Jun 13, 2020",3,0
Anguilla,AIA,"Jun 14, 2020",3,0
Anguilla,AIA,"Jun 15, 2020",3,0
Antigua and Barbuda,ATG,"Mar 15, 2020",1,1
Antigua and Barbuda,ATG,"Mar 21, 2020",1,0
Antigua and Barbuda,ATG,"Mar 22, 2020",1,0
Antigua and Barbuda,ATG,"Mar 23, 2020",1,0
Antigua and Barbuda,ATG,"Mar 24, 2020",1,0
Antigua and Barbuda,ATG,"Mar 25, 2020",3,2
Antigua and Barbuda,ATG,"Mar 26, 2020",3,0
Antigua and Barbuda,ATG,"Mar 27, 2020",7,4
Antigua and Barbuda,ATG,"Mar 28, 2020",7,0
Antigua and Barbuda,ATG,"Mar 29, 2020",7,0
Antigua and Barbuda,ATG,"Mar 30, 2020",7,0
Antigua and Barbuda,ATG,"Mar 31, 2020",7,0
Antigua and Barbuda,ATG,"Apr 1, 2020",7,0
Antigua and Barbuda,ATG,"Apr 2, 2020",7,0
Antigua and Barbuda,ATG,"Apr 3, 2020",9,2
Antigua and Barbuda,ATG,"Apr 4, 2020",15,6
Antigua and Barbuda,ATG,"Apr 5, 2020",15,0
Antigua and Barbuda,ATG,"Apr 6, 2020",15,0
Antigua and Barbuda,ATG,"Apr 7, 2020",15,0
Antigua and Barbuda,ATG,"Apr 8, 2020",15,0
Antigua and Barbuda,ATG,"Apr 9, 2020",15,0
Antigua and Barbuda,ATG,"Apr 10, 2020",19,4
Antigua and Barbuda,ATG,"Apr 11, 2020",21,2
Antigua and Barbuda,ATG,"Apr 12, 2020",21,0
Antigua and Barbuda,ATG,"Apr 13, 2020",21,0
Antigua and Barbuda,ATG,"Apr 14, 2020",23,2
Antigua and Barbuda,ATG,"Apr 15, 2020",23,0
Antigua and Barbuda,ATG,"Apr 16, 2020",23,0
Antigua and Barbuda,ATG,"Apr 17, 2020",23,0
Antigua and Barbuda,ATG,"Apr 18, 2020",23,0
Antigua and Barbuda,ATG,"Apr 19, 2020",23,0
Antigua and Barbuda,ATG,"Apr 20, 2020",23,0
Antigua and Barbuda,ATG,"Apr 21, 2020",23,0
Antigua and Barbuda,ATG,"Apr 22, 2020",24,1
Antigua and Barbuda,ATG,"Apr 23, 2020",24,0
Antigua and Barbuda,ATG,"Apr 24, 2020",24,0
Antigua and Barbuda,ATG,"Apr 25, 2020",24,0
Antigua and Barbuda,ATG,"Apr 26, 2020",24,0
Antigua and Barbuda,ATG,"Apr 27, 2020",24,0
Antigua and Barbuda,ATG,"Apr 28, 2020",24,0
Antigua and Barbuda,ATG,"Apr 29, 2020",24,0
Antigua and Barbuda,ATG,"Apr 30, 2020",24,0
Antigua and Barbuda,ATG,"May 1, 2020",24,0
Antigua and Barbuda,ATG,"May 2, 2020",25,1
Antigua and Barbuda,ATG,"May 3, 2020",25,0
Antigua and Barbuda,ATG,"May 4, 2020",25,0
Antigua and Barbuda,ATG,"May 5, 2020",25,0
Antigua and Barbuda,ATG,"May 6, 2020",25,0
Antigua and Barbuda,ATG,"May 7, 2020",25,0
Antigua and Barbuda,ATG,"May 8, 2020",25,0
Antigua and Barbuda,ATG,"May 9, 2020",25,0
Antigua and Barbuda,ATG,"May 10, 2020",25,0
Antigua and Barbuda,ATG,"May 11, 2020",25,0
Antigua and Barbuda,ATG,"May 12, 2020",25,0
Antigua and Barbuda,ATG,"May 13, 2020",25,0
Antigua and Barbuda,ATG,"May 14, 2020",25,0
Antigua and Barbuda,ATG,"May 15, 2020",25,0
Antigua and Barbuda,ATG,"May 16, 2020",25,0
Antigua and Barbuda,ATG,"May 17, 2020",25,0
Antigua and Barbuda,ATG,"May 18, 2020",25,0
Antigua and Barbuda,ATG,"May 19, 2020",25,0
Antigua and Barbuda,ATG,"May 20, 2020",25,0
Antigua and Barbuda,ATG,"May 21, 2020",25,0
Antigua and Barbuda,ATG,"May 22, 2020",25,0
Antigua and Barbuda,ATG,"May 23, 2020",25,0
Antigua and Barbuda,ATG,"May 24, 2020",25,0
Antigua and Barbuda,ATG,"May 25, 2020",25,0
Antigua and Barbuda,ATG,"May 26, 2020",25,0
Antigua and Barbuda,ATG,"May 27, 2020",25,0
Antigua and Barbuda,ATG,"May 28, 2020",25,0
Antigua and Barbuda,ATG,"May 29, 2020",25,0
Antigua and Barbuda,ATG,"May 30, 2020",25,0
Antigua and Barbuda,ATG,"May 31, 2020",25,0
Antigua and Barbuda,ATG,"Jun 1, 2020",25,0
Antigua and Barbuda,ATG,"Jun 2, 2020",25,0
Antigua and Barbuda,ATG,"Jun 3, 2020",25,0
Antigua and Barbuda,ATG,"Jun 4, 2020",26,1
Antigua and Barbuda,ATG,"Jun 5, 2020",26,0
Antigua and Barbuda,ATG,"Jun 6, 2020",26,0
Antigua and Barbuda,ATG,"Jun 7, 2020",26,0
Antigua and Barbuda,ATG,"Jun 8, 2020",26,0
Antigua and Barbuda,ATG,"Jun 9, 2020",26,0
Antigua and Barbuda,ATG,"Jun 10, 2020",26,0
Antigua and Barbuda,ATG,"Jun 11, 2020",26,0
Antigua and Barbuda,ATG,"Jun 12, 2020",26,0
Antigua and Barbuda,ATG,"Jun 13, 2020",26,0
Antigua and Barbuda,ATG,"Jun 14, 2020",26,0
Antigua and Barbuda,ATG,"Jun 15, 2020",26,0
Argentina,ARG,"Mar 4, 2020",1,1
Argentina,ARG,"Mar 6, 2020",2,1
Argentina,ARG,"Mar 7, 2020",8,6
Argentina,ARG,"Mar 8, 2020",9,1
Argentina,ARG,"Mar 9, 2020",12,3
Argentina,ARG,"Mar 11, 2020",19,7
Argentina,ARG,"Mar 13, 2020",31,12
Argentina,ARG,"Mar 14, 2020",34,3
Argentina,ARG,"Mar 15, 2020",45,11
Argentina,ARG,"Mar 16, 2020",56,11
Argentina,ARG,"Mar 17, 2020",65,9
Argentina,ARG,"Mar 18, 2020",79,14
Argentina,ARG,"Mar 19, 2020",97,18
Argentina,ARG,"Mar 20, 2020",128,31
Argentina,ARG,"Mar 21, 2020",158,30
Argentina,ARG,"Mar 22, 2020",225,67
Argentina,ARG,"Mar 23, 2020",266,41
Argentina,ARG,"Mar 24, 2020",301,35
Argentina,ARG,"Mar 25, 2020",387,86
Argentina,ARG,"Mar 26, 2020",502,115
Argentina,ARG,"Mar 27, 2020",589,87
Argentina,ARG,"Mar 28, 2020",690,101
Argentina,ARG,"Mar 29, 2020",745,55
Argentina,ARG,"Mar 30, 2020",820,75
Argentina,ARG,"Mar 31, 2020",966,146
Argentina,ARG,"Apr 1, 2020",966,0
Argentina,ARG,"Apr 2, 2020",1133,167
Argentina,ARG,"Apr 3, 2020",1133,0
Argentina,ARG,"Apr 4, 2020",1265,132
Argentina,ARG,"Apr 5, 2020",1451,186
Argentina,ARG,"Apr 6, 2020",1554,103
Argentina,ARG,"Apr 7, 2020",1628,74
Argentina,ARG,"Apr 8, 2020",1715,87
Argentina,ARG,"Apr 9, 2020",1795,80
Argentina,ARG,"Apr 10, 2020",1894,99
Argentina,ARG,"Apr 11, 2020",1975,81
Argentina,ARG,"Apr 12, 2020",2137,162
Argentina,ARG,"Apr 13, 2020",2203,66
Argentina,ARG,"Apr 14, 2020",2272,69
Argentina,ARG,"Apr 15, 2020",2432,160
Argentina,ARG,"Apr 16, 2020",2432,0
Argentina,ARG,"Apr 17, 2020",2560,128
Argentina,ARG,"Apr 18, 2020",2658,98
Argentina,ARG,"Apr 19, 2020",2828,170
Argentina,ARG,"Apr 20, 2020",2930,102
Argentina,ARG,"Apr 21, 2020",3020,90
Argentina,ARG,"Apr 22, 2020",3132,112
Argentina,ARG,"Apr 23, 2020",3276,144
Argentina,ARG,"Apr 24, 2020",3423,147
Argentina,ARG,"Apr 25, 2020",3423,0
Argentina,ARG,"Apr 26, 2020",3767,344
Argentina,ARG,"Apr 27, 2020",3767,0
Argentina,ARG,"Apr 28, 2020",3990,223
Argentina,ARG,"Apr 29, 2020",4114,124
Argentina,ARG,"Apr 30, 2020",4272,158
Argentina,ARG,"May 1, 2020",4415,143
Argentina,ARG,"May 2, 2020",4519,104
Argentina,ARG,"May 3, 2020",4668,149
Argentina,ARG,"May 4, 2020",4770,102
Argentina,ARG,"May 5, 2020",4874,104
Argentina,ARG,"May 6, 2020",5007,133
Argentina,ARG,"May 7, 2020",5195,188
Argentina,ARG,"May 8, 2020",5358,163
Argentina,ARG,"May 9, 2020",5598,240
Argentina,ARG,"May 10, 2020",5763,165
Argentina,ARG,"May 11, 2020",5776,13
Argentina,ARG,"May 12, 2020",6021,245
Argentina,ARG,"May 13, 2020",6550,529
Argentina,ARG,"May 14, 2020",6866,316
Argentina,ARG,"May 15, 2020",7121,255
Argentina,ARG,"May 16, 2020",7466,345
Argentina,ARG,"May 17, 2020",7792,326
Argentina,ARG,"May 18, 2020",7792,0
Argentina,ARG,"May 19, 2020",8358,566
Argentina,ARG,"May 20, 2020",8796,438
Argentina,ARG,"May 21, 2020",9270,474
Argentina,ARG,"May 22, 2020",9918,648
Argentina,ARG,"May 23, 2020",10636,718
Argentina,ARG,"May 24, 2020",11340,704
Argentina,ARG,"May 25, 2020",12063,723
Argentina,ARG,"May 26, 2020",12615,552
Argentina,ARG,"May 27, 2020",13215,600
Argentina,ARG,"May 28, 2020",13920,705
Argentina,ARG,"May 29, 2020",14689,769
Argentina,ARG,"May 30, 2020",15406,717
Argentina,ARG,"May 31, 2020",16201,795
Argentina,ARG,"Jun 1, 2020",16838,637
Argentina,ARG,"Jun 2, 2020",17402,564
Argentina,ARG,"Jun 3, 2020",18306,904
Argentina,ARG,"Jun 4, 2020",19255,949
Argentina,ARG,"Jun 5, 2020",19255,0
Argentina,ARG,"Jun 6, 2020",21024,1769
Argentina,ARG,"Jun 7, 2020",22007,983
Argentina,ARG,"Jun 8, 2020",22781,774
Argentina,ARG,"Jun 9, 2020",23607,826
Argentina,ARG,"Jun 10, 2020",24748,1141
Argentina,ARG,"Jun 11, 2020",25987,1239
Argentina,ARG,"Jun 12, 2020",27360,1373
Argentina,ARG,"Jun 13, 2020",28751,1391
Argentina,ARG,"Jun 14, 2020",30282,1531
Argentina,ARG,"Jun 15, 2020",31564,1282
Armenia,ARM,"Dec 31, 2019",0,0
Armenia,ARM,"Jan 1, 2020",0,0
Armenia,ARM,"Jan 2, 2020",0,0
Armenia,ARM,"Jan 3, 2020",0,0
Armenia,ARM,"Jan 4, 2020",0,0
Armenia,ARM,"Jan 5, 2020",0,0
Armenia,ARM,"Jan 6, 2020",0,0
Armenia,ARM,"Jan 7, 2020",0,0
Armenia,ARM,"Jan 8, 2020",0,0
Armenia,ARM,"Jan 9, 2020",0,0
Armenia,ARM,"Jan 10, 2020",0,0
Armenia,ARM,"Jan 11, 2020",0,0
Armenia,ARM,"Jan 12, 2020",0,0
Armenia,ARM,"Jan 13, 2020",0,0
Armenia,ARM,"Jan 14, 2020",0,0
Armenia,ARM,"Jan 15, 2020",0,0
Armenia,ARM,"Jan 16, 2020",0,0
Armenia,ARM,"Jan 17, 2020",0,0
Armenia,ARM,"Jan 18, 2020",0,0
Armenia,ARM,"Jan 19, 2020",0,0
Armenia,ARM,"Jan 20, 2020",0,0
Armenia,ARM,"Jan 21, 2020",0,0
Armenia,ARM,"Jan 22, 2020",0,0
Armenia,ARM,"Jan 23, 2020",0,0
Armenia,ARM,"Jan 24, 2020",0,0
Armenia,ARM,"Jan 25, 2020",0,0
Armenia,ARM,"Jan 26, 2020",0,0
Armenia,ARM,"Jan 27, 2020",0,0
Armenia,ARM,"Jan 28, 2020",0,0
Armenia,ARM,"Jan 29, 2020",0,0
Armenia,ARM,"Jan 30, 2020",0,0
Armenia,ARM,"Jan 31, 2020",0,0
Armenia,ARM,"Feb 1, 2020",0,0
Armenia,ARM,"Feb 2, 2020",0,0
Armenia,ARM,"Feb 3, 2020",0,0
Armenia,ARM,"Feb 4, 2020",0,0
Armenia,ARM,"Feb 5, 2020",0,0
Armenia,ARM,"Feb 6, 2020",0,0
Armenia,ARM,"Feb 7, 2020",0,0
Armenia,ARM,"Feb 8, 2020",0,0
Armenia,ARM,"Feb 9, 2020",0,0
Armenia,ARM,"Feb 10, 2020",0,0
Armenia,ARM,"Feb 11, 2020",0,0
Armenia,ARM,"Feb 12, 2020",0,0
Armenia,ARM,"Feb 13, 2020",0,0
Armenia,ARM,"Feb 14, 2020",0,0
Armenia,ARM,"Feb 15, 2020",0,0
Armenia,ARM,"Feb 16, 2020",0,0
Armenia,ARM,"Feb 17, 2020",0,0
Armenia,ARM,"Feb 18, 2020",0,0
Armenia,ARM,"Feb 19, 2020",0,0
Armenia,ARM,"Feb 20, 2020",0,0
Armenia,ARM,"Feb 21, 2020",0,0
Armenia,ARM,"Feb 22, 2020",0,0
Armenia,ARM,"Feb 23, 2020",0,0
Armenia,ARM,"Feb 24, 2020",0,0
Armenia,ARM,"Feb 25, 2020",0,0
Armenia,ARM,"Feb 26, 2020",0,0
Armenia,ARM,"Feb 27, 2020",0,0
Armenia,ARM,"Feb 28, 2020",0,0
Armenia,ARM,"Feb 29, 2020",0,0
Armenia,ARM,"Mar 1, 2020",1,1
Armenia,ARM,"Mar 2, 2020",1,0
Armenia,ARM,"Mar 12, 2020",4,3
Armenia,ARM,"Mar 13, 2020",6,2
Armenia,ARM,"Mar 14, 2020",13,7
Armenia,ARM,"Mar 15, 2020",20,7
Armenia,ARM,"Mar 16, 2020",30,10
Armenia,ARM,"Mar 17, 2020",52,22
Armenia,ARM,"Mar 18, 2020",78,26
Armenia,ARM,"Mar 19, 2020",115,37
Armenia,ARM,"Mar 20, 2020",122,7
Armenia,ARM,"Mar 21, 2020",136,14
Armenia,ARM,"Mar 22, 2020",160,24
Armenia,ARM,"Mar 23, 2020",190,30
Armenia,ARM,"Mar 24, 2020",194,4
Armenia,ARM,"Mar 25, 2020",265,71
Armenia,ARM,"Mar 26, 2020",290,25
Armenia,ARM,"Mar 27, 2020",329,39
Armenia,ARM,"Mar 28, 2020",372,43
Armenia,ARM,"Mar 29, 2020",424,52
Armenia,ARM,"Mar 30, 2020",424,0
Armenia,ARM,"Mar 31, 2020",482,58
Armenia,ARM,"Apr 1, 2020",532,50
Armenia,ARM,"Apr 2, 2020",571,39
Armenia,ARM,"Apr 3, 2020",663,92
Armenia,ARM,"Apr 4, 2020",736,73
Armenia,ARM,"Apr 5, 2020",770,34
Armenia,ARM,"Apr 6, 2020",822,52
Armenia,ARM,"Apr 7, 2020",833,11
Armenia,ARM,"Apr 8, 2020",853,20
Armenia,ARM,"Apr 9, 2020",881,28
Armenia,ARM,"Apr 10, 2020",921,40
Armenia,ARM,"Apr 11, 2020",937,16
Armenia,ARM,"Apr 12, 2020",967,30
Armenia,ARM,"Apr 13, 2020",1013,46
Armenia,ARM,"Apr 14, 2020",1039,26
Armenia,ARM,"Apr 15, 2020",1111,72
Armenia,ARM,"Apr 16, 2020",1159,48
Armenia,ARM,"Apr 17, 2020",1201,42
Armenia,ARM,"Apr 18, 2020",1248,47
Armenia,ARM,"Apr 19, 2020",1291,43
Armenia,ARM,"Apr 20, 2020",1339,48
Armenia,ARM,"Apr 21, 2020",1401,62
Armenia,ARM,"Apr 22, 2020",1473,72
Armenia,ARM,"Apr 23, 2020",1523,50
Armenia,ARM,"Apr 24, 2020",1596,73
Armenia,ARM,"Apr 25, 2020",1677,81
Armenia,ARM,"Apr 26, 2020",1746,69
Armenia,ARM,"Apr 27, 2020",1808,62
Armenia,ARM,"Apr 28, 2020",1867,59
Armenia,ARM,"Apr 29, 2020",1932,65
Armenia,ARM,"Apr 30, 2020",1932,0
Armenia,ARM,"May 1, 2020",2066,134
Armenia,ARM,"May 2, 2020",2148,82
Armenia,ARM,"May 3, 2020",2273,125
Armenia,ARM,"May 4, 2020",2386,113
Armenia,ARM,"May 5, 2020",2507,121
Armenia,ARM,"May 6, 2020",2619,112
Armenia,ARM,"May 7, 2020",2782,163
Armenia,ARM,"May 8, 2020",2884,102
Armenia,ARM,"May 9, 2020",3029,145
Armenia,ARM,"May 10, 2020",3175,146
Armenia,ARM,"May 11, 2020",3313,138
Armenia,ARM,"May 12, 2020",3392,79
Armenia,ARM,"May 13, 2020",3538,146
Armenia,ARM,"May 14, 2020",3718,180
Armenia,ARM,"May 15, 2020",3860,142
Armenia,ARM,"May 16, 2020",4044,184
Armenia,ARM,"May 17, 2020",4283,239
Armenia,ARM,"May 18, 2020",4472,189
Armenia,ARM,"May 19, 2020",4823,351
